Token,Language,Anglicism,POS,NE,Lemma
Congreso,Spn,no,PROPN,B,Congreso
a,Spn,no,ADP,O,a
añadir,Spn,no,VERB,O,añadir
una,Spn,no,DET,O,uno
estatua,Spn,no,NOUN,O,estatua
de,Spn,no,ADP,O,de
Rosa,Eng-NE,no,PROPN,B,Rosa
Parks,Eng-NE,no,PROPN,I,Parks
a,Spn,no,ADP,O,a
la,Spn,no,DET,O,lo
colección,Spn,no,NOUN,O,colección
del,Spn,no,ADP,O,del
Capitolio,Spn,no,PROPN,B,Capitolio
.,PUNCT,no,PUNCT,O,.
El,Spn,no,DET,B,El
mayor,Spn,no,ADJ,I,mayor
',PUNCT,no,SYM,I,'
honor,Spn,no,NOUN,I,honor
',PUNCT,no,SYM,I,'
que,Spn,no,SCONJ,O,que
se,Spn,no,PRON,O,se
puede,Spn,no,AUX,O,poder
hacer,Spn,no,VERB,O,hacer
a,Spn,no,ADP,O,a
la,Spn,no,DET,O,lo
memoria,Spn,no,NOUN,O,memoria
de,Spn,no,ADP,O,de
Parks,Eng-NE,no,PROPN,O,Parks
es,Spn,no,AUX,O,ser
',PUNCT,no,SYM,O,'
llevar,Spn,no,VERB,O,llevar
adelante,Spn,no,ADV,O,adelantar
el,Spn,no,DET,O,el
poder,Spn,no,NOUN,O,poder
de,Spn,no,ADP,O,de
sus,Spn,no,DET,O,su
principios,Spn,no,NOUN,O,principio
y,Spn,no,CONJ,O,y
de,Spn,no,ADP,O,de
un,Spn,no,DET,O,uno
coraje,Spn,no,NOUN,O,coraje
nacido,Spn,no,ADJ,O,nacer
de,Spn,no,ADP,O,de
la,Spn,no,DET,O,lo
convicción,Spn,no,NOUN,O,convicción
',PUNCT,no,SYM,O,'
",",PUNCT,no,PUNCT,O,","
afirmó,Spn,no,VERB,O,afirmar
hoy,Spn,no,ADV,O,hoy
Obama,Eng-NE,no,PROPN,B,Obama
.,PUNCT,no,PUNCT,O,.
Frente,Spn,no,NOUN,B,Frente
a,Spn,no,ADP,O,a
cosas,Spn,no,NOUN,O,coser
',PUNCT,no,SYM,O,'
intolerables,Spn,no,ADJ,O,intolerable
',PUNCT,no,SYM,O,'
como,Spn,no,SCONJ,O,comer
',PUNCT,no,SYM,O,'
niños,Spn,no,NOUN,O,niño
que,Spn,no,PRON,O,que
padecen,Spn,no,VERB,O,padecer
hambre,Spn,no,NOUN,O,hambre
en,Spn,no,ADP,O,en
una,Spn,no,DET,O,uno
tierra,Spn,no,NOUN,O,tierra
de,Spn,no,ADP,O,de
abundancia,Spn,no,NOUN,O,abundancia
y,Spn,no,CONJ,O,y
barrios,Spn,no,NOUN,O,barrio
enteros,Spn,no,ADJ,O,entero
devastados,Spn,no,ADJ,O,devastar
por,Spn,no,ADP,O,por
la,Spn,no,DET,O,lo
violencia,Spn,no,NOUN,O,violencia
',PUNCT,no,SYM,O,'
",",PUNCT,no,PUNCT,O,","
Parks,Eng-NE,no,PROPN,B,Parks
',PUNCT,no,SYM,I,'
nos,Spn,no,PRON,I,no
dice,Spn,no,VERB,O,decir
que,Spn,no,SCONJ,O,que
siempre,Spn,no,ADV,O,siempre
hay,Spn,no,AUX,O,haber
algo,Spn,no,PRON,O,algo
que,Spn,no,PRON,O,que
podemos,Spn,no,AUX,O,poder
hacer,Spn,no,VERB,O,hacer
.,PUNCT,no,PUNCT,O,.
Todos,Spn,no,PRON,B,Todos
tenemos,Spn,no,VERB,I,tener
responsabilidades,Spn,no,NOUN,I,responsabilidad
con,Spn,no,ADP,O,con
nosotros,Spn,no,PRON,O,nosotros
mismos,Spn,no,PRON,O,mismo
y,Spn,no,CONJ,O,y
con,Spn,no,ADP,O,con
los,Spn,no,DET,O,lo
demás,Spn,no,PRON,O,demás
',PUNCT,no,SYM,O,'
",",PUNCT,no,PUNCT,O,","
destacó,Spn,no,VERB,O,destacar
el,Spn,no,DET,O,el
presidente,Spn,no,NOUN,O,presidente
.,PUNCT,no,PUNCT,O,.
A,Spn,no,ADP,B,A
la,Spn,no,DET,I,lo
ceremonia,Spn,no,NOUN,I,ceremonia
de,Spn,no,ADP,O,de
hoy,Spn,no,ADV,O,hoy
asistieron,Spn,no,VERB,O,asistir
varios,Spn,no,DET,O,vario
familiares,Spn,no,NOUN,O,familiar
de,Spn,no,ADP,O,de
Parks,Eng-NE,no,PROPN,B,Parks
y,Spn,no,CONJ,I,y
líderes,Spn,no,NOUN,I,líder
del,Spn,no,ADP,I,del
Congreso,Spn,no,PROPN,I,Congreso
",",PUNCT,no,PUNCT,O,","
entre,Spn,no,ADP,O,entrar
ellos,Spn,no,PRON,O,ellos
el,Spn,no,DET,O,el
presidente,Spn,no,NOUN,O,presidente
de,Spn,no,ADP,O,de
la,Spn,no,DET,O,lo
Cámara,Spn,no,PROPN,B,Cámara
de,Spn,no,ADP,I,de
Representantes,Spn,no,PROPN,I,Representantes
",",PUNCT,no,PUNCT,O,","
el,Spn,no,DET,O,el
republicano,Spn,no,NOUN,O,republicano
John,Eng-NE,no,PROPN,B,John
Boehner,Eng-NE,no,PROPN,I,Boehner
",",PUNCT,no,PUNCT,O,","
y,Spn,no,CONJ,O,y
el,Spn,no,DET,O,el
líder,Spn,no,NOUN,O,líder
de,Spn,no,ADP,O,de
la,Spn,no,DET,O,lo
mayoría,Spn,no,NOUN,O,mayoría
demócrata,Spn,no,ADJ,O,demócrata
en,Spn,no,ADP,O,en
el,Spn,no,DET,O,el
Senado,Spn,no,PROPN,B,Senado
",",PUNCT,no,PUNCT,O,","
Harry,Eng-NE,no,PROPN,B,Harry
Reid,Eng-NE,no,PROPN,I,Reid
.,PUNCT,no,PUNCT,O,.
Fallecida,Spn,no,ADJ,B,Fallecida
en,Spn,no,ADP,O,en
2005,NUM,no,NOUN,O,2005
por,Spn,no,ADP,O,por
causas,Spn,no,NOUN,O,causar
naturales,Spn,no,ADJ,O,natural
",",PUNCT,no,PUNCT,O,","
este,Spn,no,DET,O,este
mes,Spn,no,NOUN,O,mes
Parks,Eng-NE,no,PROPN,B,Parks
hubiera,Spn,no,AUX,I,haber
cumplido,Spn,no,VERB,I,cumplir
100,NUM,no,NUM,I,100
años,Spn,no,NOUN,O,año
.,PUNCT,no,PUNCT,O,.
Para,Spn,no,ADP,O,Para
conmemorar,Spn,no,VERB,O,conmemorar
el,Spn,no,DET,O,el
centenario,Spn,no,NOUN,O,centenario
de,Spn,no,ADP,O,de
su,Spn,no,DET,O,su
nacimiento,Spn,no,NOUN,O,nacimiento
",",PUNCT,no,PUNCT,O,","
la,Spn,no,DET,O,lo
Casa,Spn,no,PROPN,B,Casa
Blanca,Spn,no,PROPN,I,Blanca
divulgó,Spn,no,VERB,O,divulgar
recientemente,Spn,no,ADV,O,recientemente
una,Spn,no,DET,O,uno
foto,Spn,no,NOUN,O,foto
del,Spn,no,ADP,O,del
presidente,Spn,no,NOUN,O,presidente
Obama,Eng-NE,no,PROPN,B,Obama
sentado,Spn,no,ADJ,O,sentar
en,Spn,no,ADP,O,en
un,Spn,no,DET,O,uno
autobús,Spn,no,NOUN,O,autobús
y,Spn,no,CONJ,O,y
mirando,Spn,no,VERB,O,mirar
por,Spn,no,ADP,O,por
la,Spn,no,DET,O,lo
ventana,Spn,no,NOUN,O,ventana
.,PUNCT,no,PUNCT,O,.
Fuente,Spn,no,NOUN,B,Fuente
:,PUNCT,no,PUNCT,I,:
EFE,Spn,no,PROPN,I,EFE
Imprimir,Spn,no,PROPN,I,Imprimir
Enviar,Spn,no,PROPN,I,Enviar
Contenido,Spn,no,PROPN,I,Contenido
exclusivo,Spn,no,ADJ,O,exclusivo
para,Spn,no,ADP,O,parir
la,Spn,no,DET,O,lo
República,Spn,no,PROPN,O,República
ArgentinaEn,X,no,PROPN,B,ArgentinaEn
las,Spn,no,DET,O,los
últimas,Spn,no,ADJ,O,último
dos,Spn,no,NUM,O,do
fechas,Spn,no,NOUN,O,fecho
Racing,Eng-NE,no,PROPN,B,Racing
dejó,Spn,no,VERB,O,dejar
puntos,Spn,no,NOUN,O,punto
que,Spn,no,PRON,O,que
le,Spn,no,PRON,O,le
permitieron,Spn,no,VERB,O,permitir
a,Spn,no,ADP,O,a
Newell,Eng-NE,no,PROPN,B,Newell
´,PUNCT,no,PUNCT,O,´
s,Eng-NE,no,PROPN,O,segundo
despegarse,Spn,no,PROPN,O,despegarse
sólo,Spn,no,ADV,O,sólo
en,Spn,no,ADP,O,en
lo,Spn,no,DET,O,el
más,Spn,no,ADV,O,más
alto,Spn,no,ADJ,O,alto
del,Spn,no,ADP,O,del
torneo,Spn,no,NOUN,O,tornear
Inicial,Spn,no,PROPN,O,Inicial
.,PUNCT,no,PUNCT,O,.
Sin,Spn,no,ADP,O,Sin
embargo,Spn,no,NOUN,O,embargar
",",PUNCT,no,PUNCT,O,","
la,Spn,no,DET,O,lo
Academia,Spn,no,PROPN,B,Academia
tendrá,Spn,no,VERB,O,tener
esta,Spn,no,DET,O,este
noche,Spn,no,NOUN,O,noche
la,Spn,no,DET,O,lo
oportunidad,Spn,no,NOUN,O,oportunidad
de,Spn,no,ADP,O,de
descontarle,Spn,no,ADJ,O,descontarle
punto,Spn,no,NOUN,O,punto
a,Spn,no,ADP,O,a
la,Spn,no,DET,O,lo
Lepra,Spn,no,PROPN,B,Lepra
",",PUNCT,no,PUNCT,O,","
que,Spn,no,PRON,O,que
ayer,Spn,no,ADV,O,ayer
empató,Spn,no,VERB,O,empatar
ante,Spn,no,ADP,O,ante
Godoy,Spn,no,PROPN,B,Godoy
Cruz,Spn,no,PROPN,I,Cruz
",",PUNCT,no,PUNCT,O,","
cuando,Spn,no,SCONJ,O,cuando
visite,Spn,no,VERB,O,visitar
a,Spn,no,ADP,O,a
Tigre,Spn,no,PROPN,B,Tigre
",",PUNCT,no,PUNCT,O,","
que,Spn,no,PRON,O,que
tendrá,Spn,no,VERB,O,tener
la,Spn,no,DET,O,lo
presentación,Spn,no,NOUN,O,presentación
de,Spn,no,ADP,O,de
Néstor,Spn,no,PROPN,B,Néstor
Gorosito,Spn,no,PROPN,I,Gorosito
en,Spn,no,ADP,O,en
el,Spn,no,DET,O,el
certamen,Spn,no,NOUN,O,certamen
local,Spn,no,ADJ,O,local
",",PUNCT,no,PUNCT,O,","
desde,Spn,no,ADP,O,desde
las,Spn,no,DET,O,los
20,NUM,no,NUM,O,20
.,PUNCT,no,PUNCT,O,.
15,NUM,no,NUM,O,15
.,PUNCT,no,PUNCT,O,.
El,Spn,no,DET,B,El
conjunto,Spn,no,NOUN,I,conjuntar
de,Spn,no,ADP,I,de
Avellaneda,Spn,no,PROPN,I,Avellaneda
acumula,Spn,no,VERB,O,acumular
21,NUM,no,NUM,O,21
puntos,Spn,no,NOUN,O,punto
y,Spn,no,CONJ,O,y
está,Spn,no,AUX,O,estar
a,Spn,no,ADP,O,a
cinco,Spn,no,NUM,O,cincar
de,Spn,no,ADP,O,de
la,Spn,no,DET,O,lo
punta,Spn,no,NOUN,O,punta
",",PUNCT,no,PUNCT,O,","
mientras,Spn,no,CONJ,O,mientras
que,Spn,no,SCONJ,O,que
el,Spn,no,DET,O,el
Matador,Spn,no,PROPN,B,Matador
",",PUNCT,no,PUNCT,O,","
que,Spn,no,PRON,O,que
tiene,Spn,no,VERB,O,tener
un,Spn,no,DET,O,uno
partido,Spn,no,NOUN,O,partir
pendiente,Spn,no,ADJ,O,pendiente
con,Spn,no,ADP,O,con
Independiente,Spn,no,PROPN,B,Independiente
",",PUNCT,no,PUNCT,O,","
apenas,Spn,no,ADV,O,apenar
suma,Spn,no,VERB,O,sumo
seis,Spn,no,NUM,O,seis
unidades,Spn,no,NOUN,O,unidad
.,PUNCT,no,PUNCT,O,.
Para,Spn,no,ADP,O,Para
retomar,Spn,no,VERB,O,retomar
la,Spn,no,DET,O,lo
senda,Spn,no,NOUN,O,senda
de,Spn,no,ADP,O,de
la,Spn,no,DET,O,lo
victoria,Spn,no,NOUN,O,victoria
y,Spn,no,CONJ,O,y
recuperar,Spn,no,VERB,O,recuperar
el,Spn,no,DET,O,el
juego,Spn,no,NOUN,O,jugar
prolijo,Spn,no,ADJ,O,prolijo
que,Spn,no,PRON,O,que
lo,Spn,no,PRON,O,el
llevó,Spn,no,VERB,O,llevar
a,Spn,no,ADP,O,a
ser,Spn,no,AUX,O,ser
candidato,Spn,no,NOUN,O,candidato
al,Spn,no,ADP,O,al
título,Spn,no,NOUN,O,título
en,Spn,no,ADP,O,en
las,Spn,no,DET,O,los
primeras,Spn,no,ADJ,O,primero
fechas,Spn,no,NOUN,O,fecho
",",PUNCT,no,PUNCT,O,","
el,Spn,no,DET,O,el
técnico,Spn,no,NOUN,O,técnico
de,Spn,no,ADP,O,de
Racing,Eng-NE,no,PROPN,B,Racing
",",PUNCT,no,PUNCT,O,","
Luis,Spn,no,PROPN,B,Luis
Zubeldía,Spn,no,PROPN,I,Zubeldía
",",PUNCT,no,PUNCT,O,","
meterá,Spn,no,VERB,O,meter
mano,Spn,no,NOUN,O,manir
en,Spn,no,ADP,O,en
el,Spn,no,DET,O,el
equipo,Spn,no,NOUN,O,equipar
titular,Spn,no,ADJ,O,titular
que,Spn,no,PRON,O,que
jugará,Spn,no,VERB,O,jugar
en,Spn,no,ADP,O,en
Victoria,Spn,no,PROPN,B,Victoria
.,PUNCT,no,PUNCT,O,.
La,Spn,no,DET,B,La
novedad,Spn,no,NOUN,O,novedad
principal,Spn,no,ADJ,O,principal
",",PUNCT,no,PUNCT,O,","
en,Spn,no,ADP,O,en
relación,Spn,no,NOUN,O,relación
al,Spn,no,ADP,O,al
once,Spn,no,NUM,O,once
inicial,Spn,no,ADJ,O,inicial
que,Spn,no,PRON,O,que
viene,Spn,no,AUX,O,venir
de,Spn,no,ADP,O,de
perder,Spn,no,VERB,O,perder
1,NUM,no,NUM,O,1
-,PUNCT,no,PUNCT,O,-
0,NUM,no,NUM,O,0
ante,Spn,no,ADP,O,ante
Vélez,Spn,no,PROPN,B,Vélez
Sársfield,Spn,no,PROPN,I,Sársfield
",",PUNCT,no,PUNCT,O,","
sería,Spn,no,AUX,O,ser
el,Spn,no,DET,O,el
regreso,Spn,no,NOUN,O,regresar
del,Spn,no,ADP,O,del
delantero,Spn,no,NOUN,O,delantero
José,Spn,no,PROPN,B,José
Sand,Eng-NE,no,PROPN,I,Sand
en,Spn,no,ADP,O,en
lugar,Spn,no,NOUN,O,lugar
de,Spn,no,ADP,O,de
Javier,Spn,no,PROPN,B,Javier
Campora,Spn,no,PROPN,I,Campora
para,Spn,no,ADP,O,parir
acompañar,Spn,no,VERB,O,acompañar
al,Spn,no,ADP,O,al
juvenil,Spn,no,ADJ,O,juvenil
Luciano,Spn,no,PROPN,B,Luciano
Vietto,Spn,no,PROPN,I,Vietto
.,PUNCT,no,PUNCT,O,.
Sand,Eng-NE,no,PROPN,B,Sand
fue,Spn,no,AUX,O,ser
titular,Spn,no,NOUN,O,titular
los,Spn,no,DET,O,lo
primeros,Spn,no,ADJ,O,primero
ocho,Spn,no,NUM,O,ocho
partidos,Spn,no,NOUN,O,partir
del,Spn,no,ADP,O,del
torneo,Spn,no,NOUN,O,tornear
",",PUNCT,no,PUNCT,O,","
en,Spn,no,ADP,O,en
los,Spn,no,DET,O,lo
que,Spn,no,PRON,O,que
solo,Spn,no,ADV,O,solo
convirtió,Spn,no,VERB,O,convertir
dos,Spn,no,NUM,O,do
goles,Eng-AdaptedAng,yes,NOUN,O,gol
en,Spn,no,ADP,O,en
el,Spn,no,DET,O,el
clásico,Spn,no,ADJ,O,clásico
ante,Spn,no,ADP,O,ante
Independiente,Spn,no,PROPN,B,Independiente
de,Spn,no,ADP,O,de
la,Spn,no,DET,O,lo
3ra,X,no,NOUN,O,3ra
.,PUNCT,no,PUNCT,O,.
fecha,Spn,no,NOUN,O,fecho
",",PUNCT,no,PUNCT,O,","
pero,Spn,no,CONJ,O,pero
luego,Spn,no,ADV,O,luego
perdió,Spn,no,VERB,O,perder
el,Spn,no,DET,O,el
lugar,Spn,no,NOUN,O,lugar
con,Spn,no,ADP,O,con
Cámpora,Spn,no,PROPN,B,Cámpora
",",PUNCT,no,PUNCT,O,","
quien,Spn,no,PRON,O,quien
anotó,Spn,no,VERB,O,anotar
apenas,Spn,no,ADV,O,apenar
un,Spn,no,DET,O,uno
tanto,Spn,no,NOUN,O,tanto
",",PUNCT,no,PUNCT,O,","
ante,Spn,no,ADP,O,ante
San,Spn,no,PROPN,B,San
Lorenzo,Spn,no,PROPN,I,Lorenzo
(,PUNCT,no,PUNCT,O,(
4,NUM,no,NUM,O,4
-,PUNCT,no,PUNCT,O,-
0,NUM,no,NUM,O,0
),PUNCT,no,PUNCT,O,)
.,PUNCT,no,PUNCT,O,.
La,Spn,no,DET,B,La
otra,Spn,no,DET,I,otro
modificación,Spn,no,NOUN,I,modificación
",",PUNCT,no,PUNCT,O,","
según,Spn,no,ADP,O,según
lo,Spn,no,DET,O,el
que,Spn,no,PRON,O,que
probó,Spn,no,VERB,O,probar
Zubeldía,Spn,no,PROPN,B,Zubeldía
en,Spn,no,ADP,O,en
el,Spn,no,DET,O,el
último,Spn,no,ADJ,O,último
entrenamiento,Spn,no,NOUN,O,entrenamiento
",",PUNCT,no,PUNCT,O,","
sería,Spn,no,AUX,O,ser
el,Spn,no,DET,O,el
ingreso,Spn,no,NOUN,O,ingresar
del,Spn,no,ADP,O,del
mediocampista,Spn,no,NOUN,O,mediocampista
Mauro,Spn,no,PROPN,B,Mauro
Camoranesi,Spn,no,PROPN,I,Camoranesi
por,Spn,no,ADP,O,por
el,Spn,no,DET,O,el
defensor,Spn,no,NOUN,O,defensor
Claudio,Spn,no,PROPN,B,Claudio
Corvalán,Spn,no,PROPN,I,Corvalán
",",PUNCT,no,PUNCT,O,","
lo,Spn,no,DET,O,el
que,Spn,no,PRON,O,que
supone,Spn,no,VERB,O,suponer
el,Spn,no,DET,O,el
retroceso,Spn,no,NOUN,O,retroceso
del,Spn,no,ADP,O,del
volante,Spn,no,NOUN,O,volante
Diego,Spn,no,PROPN,B,Diego
Villar,Spn,no,PROPN,I,Villar
al,Spn,no,ADP,O,al
lateral,Spn,no,NOUN,O,lateral
derecho,Spn,no,ADJ,O,derecho
.,PUNCT,no,PUNCT,O,.
Por,Spn,no,ADP,B,Por
el,Spn,no,DET,I,el
lado,Spn,no,NOUN,I,lado
de,Spn,no,ADP,I,de
Tigre,Spn,no,PROPN,I,Tigre
",",PUNCT,no,PUNCT,O,","
el,Spn,no,DET,O,el
entrenador,Spn,no,NOUN,O,entrenador
Néstor,Spn,no,PROPN,B,Néstor
Gorosito,Spn,no,PROPN,I,Gorosito
",",PUNCT,no,PUNCT,O,","
que,Spn,no,PRON,O,que
hará,Spn,no,VERB,O,hacer
su,Spn,no,DET,O,su
debut,Spn,no,NOUN,O,debut
como,Spn,no,SCONJ,O,comer
técnico,Spn,no,NOUN,O,técnico
del,Spn,no,ADP,O,del
equipo,Spn,no,NOUN,O,equipar
en,Spn,no,ADP,O,en
el,Spn,no,DET,O,el
Inicial,Spn,no,PROPN,B,Inicial
",",PUNCT,no,PUNCT,O,","
tratará,Spn,no,AUX,O,tratar
de,Spn,no,ADP,O,de
conseguir,Spn,no,VERB,O,conseguir
como,Spn,no,SCONJ,O,comer
local,Spn,no,NOUN,O,local
la,Spn,no,DET,O,lo
primera,Spn,no,ADJ,O,primero
victoria,Spn,no,NOUN,O,victoria
del,Spn,no,ADP,O,del
campeonato,Spn,no,NOUN,O,campeonato
",",PUNCT,no,PUNCT,O,","
en,Spn,no,ADP,O,en
el,Spn,no,DET,O,el
que,Spn,no,PRON,O,que
acumuló,Spn,no,VERB,O,acumular
seis,Spn,no,NUM,O,seis
empates,Spn,no,NOUN,O,empate
y,Spn,no,CONJ,O,y
cinco,Spn,no,NUM,O,cincar
derrotas,Spn,no,NOUN,O,derrotar
.,PUNCT,no,PUNCT,O,.
Gorosito,Spn,no,PROPN,B,Gorosito
",",PUNCT,no,PUNCT,O,","
que,Spn,no,PRON,O,que
no,Spn,no,ADV,O,no
pudo,Spn,no,AUX,O,poder
debutar,Spn,no,VERB,O,debutar
la,Spn,no,DET,O,lo
fecha,Spn,no,NOUN,O,fecho
pasada,Spn,no,ADJ,O,pasar
porque,Spn,no,SCONJ,O,porque
el,Spn,no,DET,O,el
partido,Spn,no,NOUN,O,partir
ante,Spn,no,ADP,O,ante
Independiente,Spn,no,PROPN,B,Independiente
se,Spn,no,PRON,O,se
suspendió,Spn,no,VERB,O,suspender
por,Spn,no,ADP,O,por
la,Spn,no,DET,O,lo
lluvia,Spn,no,NOUN,O,lluvia
",",PUNCT,no,PUNCT,O,","
hará,Spn,no,VERB,O,hacer
seis,Spn,no,NUM,O,seis
cambios,Spn,no,NOUN,O,cambio
en,Spn,no,ADP,O,en
el,Spn,no,DET,O,el
equipo,Spn,no,NOUN,O,equipar
titular,Spn,no,ADJ,O,titular
en,Spn,no,ADP,O,en
relación,Spn,no,NOUN,O,relación
al,Spn,no,ADP,O,al
que,Spn,no,PRON,O,que
perdió,Spn,no,VERB,O,perder
1,NUM,no,NUM,O,1
-,PUNCT,no,PUNCT,O,-
0,NUM,no,NUM,O,0
ante,Spn,no,ADP,O,ante
Cerro,Spn,no,PROPN,B,Cerro
Porteño,Spn,no,PROPN,I,Porteño
",",PUNCT,no,PUNCT,O,","
de,Spn,no,ADP,O,de
Paraguay,Spn,no,PROPN,B,Paraguay
",",PUNCT,no,PUNCT,O,","
por,Spn,no,ADP,O,por
la,Spn,no,DET,O,lo
ida,Spn,no,NOUN,O,ir
de,Spn,no,ADP,O,de
cuartos,Spn,no,NOUN,O,cuarto
de,Spn,no,ADP,O,de
final,Spn,no,NOUN,O,final
de,Spn,no,ADP,O,de
la,Spn,no,DET,O,lo
Copa,Spn,no,PROPN,B,Copa
Sudamericana,Spn,no,PROPN,I,Sudamericana
",",PUNCT,no,PUNCT,O,","
cambiará,Spn,no,VERB,O,cambiar
el,Spn,no,DET,O,el
esquema,Spn,no,NOUN,O,esquema
táctico,Spn,no,ADJ,O,táctico
.,PUNCT,no,PUNCT,O,.
Lucas,Spn,no,PROPN,B,Lucas
Menossi,Spn,no,PROPN,I,Menossi
",",PUNCT,no,PUNCT,O,","
Matías,Spn,no,PROPN,B,Matías
Escobar,Spn,no,PROPN,I,Escobar
",",PUNCT,no,PUNCT,O,","
Diego,Spn,no,PROPN,B,Diego
Cisterna,Spn,no,PROPN,I,Cisterna
",",PUNCT,no,PUNCT,O,","
Matías,Spn,no,PROPN,B,Matías
Pérez,Spn,no,PROPN,I,Pérez
García,Spn,no,PROPN,I,García
",",PUNCT,no,PUNCT,O,","
Ezequiel,Spn,no,PROPN,B,Ezequiel
Maggiolo,Spn,no,PROPN,I,Maggiolo
y,Spn,no,CONJ,O,y
Diego,Spn,no,PROPN,B,Diego
Ftacla,Spn,no,PROPN,I,Ftacla
ingresarán,Spn,no,VERB,O,ingresar
por,Spn,no,ADP,O,por
Lucas,Spn,no,PROPN,B,Lucas
Orban,Spn,no,PROPN,I,Orban
",",PUNCT,no,PUNCT,O,","
Martín,Spn,no,PROPN,B,Martín
Galmarini,Spn,no,PROPN,I,Galmarini
",",PUNCT,no,PUNCT,O,","
Gastón,Spn,no,PROPN,B,Gastón
Díaz,Spn,no,PROPN,I,Díaz
",",PUNCT,no,PUNCT,O,","
Rubén,Spn,no,PROPN,B,Rubén
Botta,Spn,no,PROPN,I,Botta
",",PUNCT,no,PUNCT,O,","
Federico,Spn,no,PROPN,B,Federico
Santander,Spn,no,PROPN,I,Santander
y,Spn,no,CONJ,O,y
Agustín,Spn,no,PROPN,B,Agustín
Torassa,Spn,no,PROPN,I,Torassa
",",PUNCT,no,PUNCT,O,","
respectivamente,Spn,no,ADV,O,respectivamente
.,PUNCT,no,PUNCT,O,.
Además,Spn,no,ADV,B,Además
",",PUNCT,no,PUNCT,O,","
',PUNCT,no,SYM,B,'
Pipo,Spn,no,PROPN,I,Pipo
',PUNCT,no,SYM,O,'
cambiará,Spn,no,VERB,O,cambiar
el,Spn,no,DET,O,el
4,NUM,no,NUM,O,4
-,PUNCT,no,PUNCT,O,-
4,NUM,no,NUM,O,4
-,PUNCT,no,PUNCT,O,-
2,NUM,no,NUM,O,2
utilizado,Spn,no,VERB,O,utilizar
en,Spn,no,ADP,O,en
Asunción,Spn,no,PROPN,B,Asunción
al,Spn,no,ADP,O,al
3,NUM,no,NUM,O,3
-,PUNCT,no,PUNCT,O,-
4,NUM,no,NUM,O,4
-,PUNCT,no,PUNCT,O,-
1,NUM,no,NUM,O,1
-,PUNCT,no,PUNCT,O,-
2,NUM,no,NUM,O,2
con,Spn,no,ADP,O,con
el,Spn,no,DET,O,el
debut,Spn,no,NOUN,O,debut
absoluto,Spn,no,ADJ,O,absoluto
en,Spn,no,ADP,O,en
primera,Spn,no,ADJ,O,primero
división,Spn,no,NOUN,O,división
del,Spn,no,ADP,O,del
experimentado,Spn,no,ADJ,O,experimentar
Cisterna,Spn,no,PROPN,B,Cisterna
",",PUNCT,no,PUNCT,O,","
de,Spn,no,ADP,O,de
31,NUM,no,NUM,O,31
años,Spn,no,NOUN,O,año
",",PUNCT,no,PUNCT,O,","
como,Spn,no,SCONJ,O,comer
volante,Spn,no,NOUN,O,volante
por,Spn,no,ADP,O,por
izquierda,Spn,no,NOUN,O,izquierdo
.,PUNCT,no,PUNCT,O,.
Las,Spn,no,DET,O,Las
probables,Spn,no,ADJ,O,probable
formaciones,Spn,no,NOUN,O,formación
son,Spn,no,AUX,O,ser
las,Spn,no,DET,O,los
siguientes,Spn,no,ADJ,O,siguiente
:,PUNCT,no,PUNCT,O,:
Tigre,Spn,no,PROPN,B,Tigre
:,PUNCT,no,PUNCT,O,:
Javier,Spn,no,PROPN,B,Javier
García,Spn,no,PROPN,I,García
;,PUNCT,no,PUNCT,O,;
Norberto,Spn,no,PROPN,B,Norberto
Paparatto,Spn,no,PROPN,I,Paparatto
",",PUNCT,no,PUNCT,O,","
Mariano,Spn,no,PROPN,B,Mariano
Echeverría,Spn,no,PROPN,I,Echeverría
y,Spn,no,CONJ,O,y
Alejandro,Spn,no,PROPN,B,Alejandro
Donatti,Spn,no,PROPN,I,Donatti
;,PUNCT,no,PUNCT,O,;
Diego,Spn,no,PROPN,B,Diego
Ferreira,Spn,no,PROPN,I,Ferreira
",",PUNCT,no,PUNCT,O,","
Lucas,Spn,no,PROPN,B,Lucas
Menossi,Spn,no,PROPN,I,Menossi
",",PUNCT,no,PUNCT,O,","
Matías,Spn,no,PROPN,B,Matías
Escobar,Spn,no,PROPN,I,Escobar
y,Spn,no,CONJ,O,y
Diego,Spn,no,PROPN,B,Diego
Cisterna,Spn,no,PROPN,I,Cisterna
;,PUNCT,no,PUNCT,O,;
Matías,Spn,no,PROPN,B,Matías
Pérez,Spn,no,PROPN,I,Pérez
García,Spn,no,PROPN,I,García
;,PUNCT,no,PUNCT,O,;
Ezequiel,Spn,no,PROPN,B,Ezequiel
Maggiolo,Spn,no,PROPN,I,Maggiolo
y,Spn,no,CONJ,O,y
Diego,Spn,no,PROPN,B,Diego
Ftacla,Spn,no,PROPN,I,Ftacla
.,PUNCT,no,PUNCT,O,.
DT,X,no,PRON,B,DT
:,PUNCT,no,PUNCT,I,:
Néstor,Spn,no,PROPN,I,Néstor
Gorosito,Spn,no,PROPN,I,Gorosito
.,PUNCT,no,PUNCT,I,.
Racing,Eng-NE,no,PROPN,B,Racing
Club,Eng-NE,no,PROPN,I,Club
:,PUNCT,no,PUNCT,O,:
Sebastián,Spn,no,PROPN,B,Sebastián
Saja,Spn,no,PROPN,I,Saja
;,PUNCT,no,PUNCT,O,;
Diego,Spn,no,PROPN,B,Diego
Villar,Spn,no,PROPN,I,Villar
