Token,Language,POS,NE,Lemma,Anglicism
.,PUNCT,PUNCT,O,.,No
Es,AUX,AUX,B,Es,No
la,DET,DET,I,lo,No
quinta,Name Entity,ADJ,I,quinto,No
página,Name Entity,NOUN,I,página,No
más,ADV,ADV,I,más,No
visitada,Name Entity,ADJ,I,visitar,No
del,ADP,ADP,I,del,No
mundo,Name Entity,NOUN,I,mundo,No
",",PUNCT,PUNCT,O,",",No
después,ADV,ADV,O,después,No
de,ADP,ADP,O,de,No
Google,PROPN,PROPN,B,Google,No
",",PUNCT,PUNCT,O,",",No
Yahoo,PROPN,PROPN,B,Yahoo,No
",",PUNCT,PUNCT,O,",",No
Microsoft,PROPN,PROPN,B,Microsoft,No
y,CONJ,CONJ,O,y,No
Facebook,PROPN,PROPN,B,Facebook,No
.,PUNCT,PUNCT,O,.,No
Se,PRON,PRON,B,Se,No
estima,Name Entity,VERB,I,estimar,No
que,SCONJ,SCONJ,I,que,No
si,SCONJ,SCONJ,I,si,No
aceptara,Name Entity,VERB,I,aceptar,No
publicidad,Name Entity,NOUN,I,publicidad,No
en,ADP,ADP,I,en,No
su,DET,DET,I,su,No
sitio,Name Entity,NOUN,I,sitiar,No
valdría,Name Entity,VERB,I,valer,No
más,ADV,ADV,I,más,No
de,ADP,ADP,I,de,No
5,NUM,NUM,I,5,No
mil,NUM,NUM,I,mil,No
millones,Name Entity,NOUN,I,millón,No
de,ADP,ADP,I,de,No
dólares,Name Entity,NOUN,I,dólar,No
.,PUNCT,PUNCT,O,.,No
Editor,Name Entity,NOUN,B,Editor,No
con,ADP,ADP,O,con,No
privilegios,,NOUN,O,privilegio,
La,DET,DET,B,La,No
popularidad,PROPN,PROPN,I,popularidad,No
de,ADP,ADP,I,de,No
Wales,PROPN,PROPN,I,Wales,No
creció,Name Entity,VERB,I,crecer,No
junto,Stop Word,ADJ,O,juntar,No
con,ADP,ADP,O,con,No
la,DET,DET,O,lo,No
de,ADP,ADP,O,de,No
su,DET,DET,O,su,No
creación,,NOUN,O,creación,
y,CONJ,CONJ,O,y,No
en,ADP,ADP,O,en,No
pocos,DET,DET,O,poco,No
años,,NOUN,O,año,
fue,AUX,AUX,O,ser,No
nombrado,,VERB,O,nombrar,
",",PUNCT,PUNCT,O,",",No
por,ADP,ADP,O,por,No
ejemplo,Stop Word,NOUN,O,ejemplo,No
",",PUNCT,PUNCT,O,",",No
como,SCONJ,SCONJ,O,comer,No
una,PRON,PRON,O,uno,No
de,ADP,ADP,O,de,No
las,DET,DET,O,los,No
personas,,NOUN,O,personar,
más,ADV,ADV,O,más,No
influyentes,,ADJ,O,influyente,
por,ADP,ADP,O,por,No
la,DET,DET,O,lo,No
revista,,NOUN,O,revistar,
Time,PROPN,PROPN,B,Time,No
y,CONJ,CONJ,O,y,No
como,SCONJ,SCONJ,O,comer,No
joven,,ADJ,O,joven,
líder,,NOUN,O,líder,
global,,ADJ,O,global,
en,ADP,ADP,O,en,No
Davos,PROPN,PROPN,B,Davos,No
.,PUNCT,PUNCT,O,.,No
El,DET,DET,B,El,No
destino,Name Entity,NOUN,I,destinar,No
llevó,Name Entity,VERB,I,llevar,No
a,ADP,ADP,I,a,No
este,DET,DET,I,este,No
hombre,Name Entity,NOUN,I,hombre,No
",",PUNCT,PUNCT,O,",",No
que,PRON,PRON,O,que,No
hasta,ADP,ADP,O,hasta,No
los,DET,DET,O,lo,No
37,NUM,NUM,O,37,No
años,,NOUN,O,año,
no,ADV,ADV,O,no,No
había,AUX,AUX,O,haber,No
salido,,VERB,O,salir,
de,ADP,ADP,O,de,No
los,DET,DET,B,lo,No
Estados,PROPN,PROPN,I,Estados,No
Unidos,PROPN,PROPN,I,Unidos,No
",",PUNCT,PUNCT,O,",",No
a,ADP,ADP,O,a,No
pasar,,VERB,O,pasar,
buena,Stop Word,ADJ,O,bueno,No
parte,Stop Word,NOUN,O,partir,No
de,ADP,ADP,O,de,No
su,DET,DET,O,su,No
vida,,NOUN,O,vida,
en,ADP,ADP,O,en,No
conferencias,,NOUN,O,conferenciar,
por,ADP,ADP,O,por,No
el,DET,DET,O,el,No
mundo,,NOUN,O,mundo,
",",PUNCT,PUNCT,O,",",No
pero,CONJ,CONJ,O,pero,No
sin,ADP,ADP,O,sin,No
gozar,,VERB,O,gozar,
de,ADP,ADP,O,de,No
la,DET,DET,O,lo,No
fortuna,,NOUN,O,fortuna,
de,ADP,ADP,O,de,No
los,DET,DET,O,lo,No
Silicon,PROPN,PROPN,B,Silicon,No
Valley,PROPN,PROPN,I,Valley,No
Boys,PROPN,PROPN,I,Boys,No
.,PUNCT,PUNCT,O,.,No
Según,ADP,ADP,B,Según,No
el,DET,DET,O,el,No
New,PROPN,PROPN,B,New,No
York,PROPN,PROPN,I,York,No
Times,PROPN,PROPN,I,Times,No
",",PUNCT,PUNCT,O,",",No
su,DET,DET,O,su,No
cuenta,Stop Word,NOUN,O,contar,No
apenas,ADV,ADV,O,apenar,No
supera,,VERB,O,superar,
el,DET,DET,O,el,No
millón,,NOUN,O,millón,
de,ADP,ADP,O,de,No
dólares,,NOUN,O,dólar,
",",PUNCT,PUNCT,O,",",No
incluidas,,VERB,O,incluir,
las,DET,DET,O,los,No
acciones,,NOUN,O,accionar,
de,ADP,ADP,O,de,No
su,DET,DET,O,su,No
empresa,,NOUN,O,empresa,
Wikiaun,PROPN,PROPN,B,Wikiaun,No
",",PUNCT,PUNCT,O,",",No
servicios,,NOUN,O,servicio,
de,ADP,ADP,O,de,No
hosting,,NOUN,O,hosting,
que,PRON,PRON,O,que,No
aloja,,VERB,O,alojar,
gratis,ADV,ADV,O,gratis,No
páginas,,NOUN,O,página,
de,ADP,ADP,O,de,No
Internet,PROPN,PROPN,B,Internet,No
.,PUNCT,PUNCT,O,.,No
Crédito,Name Entity,NOUN,B,Crédito,No
:,PUNCT,PUNCT,I,:,No
Corbis,PROPN,PROPN,I,Corbis,No
Entre,ADP,ADP,I,Entre,No
las,DET,DET,O,los,No
críticas,,NOUN,O,crítico,
que,PRON,PRON,O,que,No
recibe,,VERB,O,recibir,
Wales,PROPN,PROPN,B,Wales,No
se,PRON,PRON,O,se,No
le,PRON,PRON,O,le,No
achaca,,VERB,O,achacar,
haber,AUX,AUX,O,haber,No
modificado,,VERB,O,modificar,
en,ADP,ADP,O,en,No
más,ADV,ADV,O,más,No
de,ADP,ADP,O,de,No
una,DET,DET,O,uno,No
ocasión,,NOUN,O,ocasión,
publicaciones,,NOUN,O,publicación,
de,ADP,ADP,O,de,No
Wikipedia,PROPN,PROPN,B,Wikipedia,No
sin,ADP,ADP,O,sin,No
seguir,,VERB,O,seguir,
el,DET,DET,O,el,No
protocolo,,NOUN,O,protocolar,
de,ADP,ADP,O,de,No
la,DET,DET,O,lo,No
plataforma,,NOUN,O,plataforma,
",",PUNCT,PUNCT,O,",",No
que,PRON,PRON,O,que,No
es,AUX,AUX,O,ser,No
que,SCONJ,SCONJ,O,que,No
para,ADP,ADP,O,parir,No
hacer,Stop Word,VERB,O,hacer,No
una,DET,DET,O,uno,No
entrada,,NOUN,O,entrar,
o,CONJ,CONJ,O,o,No
modificación,,NOUN,O,modificación,
se,PRON,PRON,O,se,No
requiere,,VERB,O,requerir,
de,ADP,ADP,O,de,No
información,,NOUN,O,información,
fáctica,,ADJ,O,fáctico,
atribuible,,ADJ,O,atribuible,
a,ADP,ADP,O,a,No
un,DET,DET,O,uno,No
material,,NOUN,O,material,
previamente,ADV,ADV,O,previamente,No
publicado,,ADJ,O,publicar,
",",PUNCT,PUNCT,O,",",No
que,PRON,PRON,O,que,No
debe,AUX,AUX,O,deber,No
ser,AUX,AUX,O,ser,No
citado,,VERB,O,citar,
.,PUNCT,PUNCT,O,.,No
En,ADP,ADP,O,En,No
2005,,NOUN,O,2005,
",",PUNCT,PUNCT,O,",",No
por,ADP,ADP,O,por,No
ejemplo,Stop Word,NOUN,O,ejemplo,No
",",PUNCT,PUNCT,O,",",No
Wales,PROPN,PROPN,B,Wales,No
corrigió,,VERB,O,corregir,
su,DET,DET,O,su,No
propia,DET,DET,O,propio,No
biografía,,NOUN,O,biografiar,
",",PUNCT,PUNCT,O,",",No
que,PRON,PRON,O,que,No
tenía,Stop Word,VERB,O,tener,No
un,DET,DET,O,uno,No
error,,NOUN,O,error,
en,ADP,ADP,O,en,No
su,DET,DET,O,su,No
fecha,,NOUN,O,fecho,
de,ADP,ADP,O,de,No
nacimiento,,NOUN,O,nacimiento,
.,PUNCT,PUNCT,O,.,No
"""",PUNCT,PUNCT,O,"""",No
Siento,Name Entity,VERB,B,Siento,No
decir,AUX,AUX,O,decir,No
que,SCONJ,SCONJ,O,que,No
esta,DET,DET,O,este,No
información,,NOUN,O,información,
es,AUX,AUX,O,ser,No
inverificable,,ADJ,O,inverificable,
",",PUNCT,PUNCT,O,",",No
quizá,ADV,ADV,O,quizá,No
debería,AUX,AUX,O,deber,No
subir,,VERB,O,subir,
una,DET,DET,O,uno,No
nota,,NOUN,O,noto,
de,ADP,ADP,O,de,No
mi,DET,DET,O,mi,No
mamá,,NOUN,O,mamá,
como,SCONJ,SCONJ,O,comer,No
evidencia,,NOUN,O,evidenciar,
"""",PUNCT,PUNCT,O,"""",No
",",PUNCT,PUNCT,O,",",No
intentó,,VERB,O,intentar,
bromear,,VERB,O,bromear,
",",PUNCT,PUNCT,O,",",No
pero,CONJ,CONJ,O,pero,No
fue,AUX,AUX,O,ser,No
ampliamente,ADV,ADV,O,ampliamente,No
criticado,,VERB,O,criticar,
por,ADP,ADP,O,por,No
la,DET,DET,O,lo,No
comunidad,,NOUN,O,comunidad,
wikipedista,,ADJ,O,wikipedista,
.,PUNCT,PUNCT,O,.,No
Otro,DET,DET,B,Otro,No
conflicto,Name Entity,NOUN,I,conflicto,No
gira,Name Entity,VERB,I,girar,No
en,ADP,ADP,I,en,No
torno,Name Entity,NOUN,I,tornar,No
de,ADP,ADP,I,de,No
la,DET,DET,I,lo,No
cofundación,Name Entity,NOUN,I,cofundación,No
de,ADP,ADP,O,de,No
Wikipedia,PROPN,PROPN,B,Wikipedia,No
",",PUNCT,PUNCT,O,",",No
de,ADP,ADP,O,de,No
la,DET,DET,O,lo,No
que,PRON,PRON,O,que,No
Wales,PROPN,PROPN,B,Wales,No
asegura,,VERB,O,asegurar,
ser,AUX,AUX,O,ser,No
el,DET,DET,O,el,No
único,,ADJ,O,único,
responsable,,NOUN,O,responsable,
.,PUNCT,PUNCT,O,.,No
En,ADP,ADP,B,En,No
2000,Name Entity,NOUN,I,2000,No
",",PUNCT,PUNCT,O,",",No
Wales,PROPN,PROPN,B,Wales,No
contrató,,VERB,O,contratar,
a,ADP,ADP,O,a,No
Larry,PROPN,PROPN,B,Larry,No
Sanger,PROPN,PROPN,I,Sanger,No
",",PUNCT,PUNCT,O,",",No
un,DET,DET,O,uno,No
académico,,NOUN,O,académico,
defensor,,NOUN,O,defensor,
del,ADP,ADP,O,del,No
software,,NOUN,O,software,
libre,,ADJ,O,librar,
",",PUNCT,PUNCT,O,",",No
para,ADP,ADP,O,parir,No
trabajar,Stop Word,VERB,O,trabajar,No
en,ADP,ADP,O,en,No
el,DET,DET,O,el,No
lanzamiento,,NOUN,O,lanzamiento,
de,ADP,ADP,O,de,No
Wikipedia,PROPN,PROPN,B,Wikipedia,No
.,PUNCT,PUNCT,O,.,No
La,DET,DET,B,La,No
idea,Name Entity,NOUN,I,ideo,No
de,ADP,ADP,I,de,No
que,SCONJ,SCONJ,I,que,No
todo,DET,DET,I,todo,No
el,DET,DET,I,el,No
mundo,Name Entity,NOUN,I,mundo,No
",",PUNCT,PUNCT,O,",",No
y,CONJ,CONJ,O,y,No
no,ADV,ADV,O,no,No
sólo,ADV,ADV,O,sólo,No
expertos,,NOUN,O,experto,
",",PUNCT,PUNCT,O,",",No
pueda,AUX,AUX,O,poder,No
editar,,VERB,O,editar,
el,DET,DET,O,el,No
contenido,,NOUN,O,contener,
se,PRON,PRON,O,se,No
le,PRON,PRON,O,le,No
atribuye,,VERB,O,atribuir,
a,ADP,ADP,O,a,No
Wales,PROPN,PROPN,B,Wales,No
",",PUNCT,PUNCT,O,",",No
pero,CONJ,CONJ,O,pero,No
Sanger,PROPN,PROPN,B,Sanger,No
insiste,,VERB,O,insistir,
en,ADP,ADP,O,en,No
que,SCONJ,SCONJ,O,que,No
fue,AUX,AUX,O,ser,No
él,PRON,PRON,O,él,No
quien,PRON,PRON,O,quien,No
determinó,,VERB,O,determinar,
el,DET,DET,O,el,No
nombre,,NOUN,O,nombrar,
Wikipedia,PROPN,PROPN,B,Wikipedia,No
y,CONJ,CONJ,O,y,No
que,PRON,PRON,O,que,No
es,AUX,AUX,O,ser,No
el,DET,DET,O,el,No
cofundador,,NOUN,O,cofundador,
de,ADP,ADP,O,de,No
la,DET,DET,O,lo,No
plataforma,,NOUN,O,plataforma,
.,PUNCT,PUNCT,O,.,No
De,ADP,ADP,B,De,No
hecho,Stop Word,NOUN,I,hacer,No
",",PUNCT,PUNCT,I,",",No
así,ADV,ADV,I,asir,No
es,AUX,AUX,O,ser,No
nombrado,,ADJ,O,nombrar,
en,ADP,ADP,O,en,No
su,DET,DET,O,su,No
página,,NOUN,O,página,
de,ADP,ADP,O,de,No
Wikipedia,PROPN,PROPN,B,Wikipedia,No
.,PUNCT,PUNCT,O,.,No
La,DET,DET,B,La,No
Revista,PROPN,PROPN,I,Revista,No
se,PRON,PRON,O,se,No
comunicó,,VERB,O,comunicar,
con,ADP,ADP,O,con,No
Sanger,PROPN,PROPN,B,Sanger,No
",",PUNCT,PUNCT,O,",",No
quien,PRON,PRON,O,quien,No
declinó,,VERB,O,declinar,
de,ADP,ADP,O,de,No
hacer,Stop Word,VERB,O,hacer,No
comentarios,,NOUN,O,comentario,
sobre,ADP,ADP,O,sobrar,No
Wales,PROPN,PROPN,B,Wales,No
o,CONJ,CONJ,O,o,No
sobre,ADP,ADP,O,sobrar,No
el,DET,DET,O,el,No
episodio,,NOUN,O,episodio,
en,ADP,ADP,O,en,No
particular,,NOUN,O,particular,
.,PUNCT,PUNCT,O,.,No
Sin,ADP,ADP,B,Sin,No
embargo,Stop Word,NOUN,I,embargar,No
",",PUNCT,PUNCT,I,",",No
su,DET,DET,I,su,No
opinión,Name Entity,NOUN,I,opinión,No
queda,Name Entity,VERB,I,quedo,No
clara,Name Entity,ADJ,I,claro,No
en,ADP,ADP,I,en,No
su,DET,DET,I,su,No
blog,Name Entity,NOUN,I,blog,No
Larrysanger,PROPN,PROPN,I,Larrysanger,No
.,PUNCT,PUNCT,O,.,No
org,,VERB,O,org,
",",PUNCT,PUNCT,O,",",No
donde,PRON,PRON,O,donde,No
comparte,,VERB,O,compartir,
una,DET,DET,O,uno,No
lista,,NOUN,O,listo,
de,ADP,ADP,O,de,No
links,,NOUN,O,links,
y,CONJ,CONJ,O,y,No
artículos,,NOUN,O,artículo,
donde,PRON,PRON,O,donde,No
informa,,VERB,O,informar,
acerca,ADV,ADV,O,acercar,No
de,ADP,ADP,O,de,No
su,DET,DET,O,su,No
rol,,NOUN,O,rol,
de,ADP,ADP,O,de,No
cofundador,,NOUN,O,cofundador,
.,PUNCT,PUNCT,O,.,No
Wales,PROPN,PROPN,B,Wales,No
está,AUX,AUX,O,estar,No
metido,,ADJ,O,meter,
en,ADP,ADP,O,en,No
la,DET,DET,O,lo,No
cocina,,NOUN,O,cocinar,
diaria,,ADJ,O,diario,
de,ADP,ADP,O,de,No
Wikipedia,PROPN,PROPN,B,Wikipedia,No
",",PUNCT,PUNCT,O,",",No
quizá,ADV,ADV,O,quizá,No
demasiado,ADV,ADV,O,demasiar,No
.,PUNCT,PUNCT,O,.,No
Conoce,Name Entity,VERB,B,Conoce,No
a,ADP,ADP,O,a,No
los,DET,DET,O,lo,No
editores,,NOUN,O,editor,
y,CONJ,CONJ,O,y,No
miembros,,NOUN,O,miembro,
de,ADP,ADP,O,de,No
la,DET,DET,O,lo,No
fundación,,NOUN,O,fundación,
",",PUNCT,PUNCT,O,",",No
y,CONJ,CONJ,O,y,No
es,AUX,AUX,O,ser,No
común,,ADJ,O,común,
verlo,,VERB,O,verlo,
en,ADP,ADP,O,en,No
los,DET,DET,O,lo,No
encuentros,,NOUN,O,encuentro,
anuales,,ADJ,O,anual,
que,PRON,PRON,O,que,No
celebran,,VERB,O,celebrar,
(,PUNCT,PUNCT,O,(,No
donde,PRON,PRON,O,donde,No
es,AUX,AUX,O,ser,No
venerado,,VERB,O,venerar,
como,SCONJ,SCONJ,O,comer,No
un,DET,DET,O,uno,No
mesías,,NOUN,O,mesías,
),PUNCT,PUNCT,O,),No
",",PUNCT,PUNCT,O,",",No
llamar,,VERB,O,llamar,
a,ADP,ADP,O,a,No
los,DET,DET,O,lo,No
asistentes,,NOUN,O,asistente,
por,ADP,ADP,O,por,No
sus,DET,DET,O,su,No
nombres,,NOUN,O,nombre,
o,CONJ,CONJ,O,o,No
hacer,Stop Word,VERB,O,hacer,No
referencias,,NOUN,O,referenciar,
a,ADP,ADP,O,a,No
temas,,NOUN,O,temer,
personales,,ADJ,O,personal,
en,ADP,ADP,O,en,No
medio,Stop Word,NOUN,O,mediar,No
de,ADP,ADP,O,de,No
las,DET,DET,O,los,No
multitudinarias,,NOUN,O,multitudinario,
conferencias,,ADJ,O,conferenciar,
.,PUNCT,PUNCT,O,.,No
Wales,PROPN,PROPN,B,Wales,No
entrega,,VERB,O,entregar,
un,DET,DET,O,uno,No
speech,,NOUN,O,speech,
motivacional,,ADJ,O,motivacional,
donde,PRON,PRON,O,donde,No
repasa,,VERB,O,repasar,
país,,NOUN,O,país,
por,ADP,ADP,O,por,No
país,,NOUN,O,país,
los,DET,DET,O,lo,No
hitos,,NOUN,O,hito,
alcanzados,,ADJ,O,alcanzar,
cantidad,,NOUN,O,cantidad,
de,ADP,ADP,O,de,No
artículos,,NOUN,O,artículo,
",",PUNCT,PUNCT,O,",",No
idiomas,,NOUN,O,idioma,
agregados,,ADJ,O,agregar,
",",PUNCT,PUNCT,O,",",No
ediciones,,NOUN,O,edición,
revisadas,,ADJ,O,revisadas,
",",PUNCT,PUNCT,O,",",No
que,PRON,PRON,O,que,No
son,AUX,AUX,O,ser,No
festejados,,VERB,O,festejar,
por,ADP,ADP,O,por,No
los,DET,DET,O,lo,No
asistentes,,NOUN,O,asistente,
como,SCONJ,SCONJ,O,comer,No
en,ADP,ADP,O,en,No
un,DET,DET,O,uno,No
gran,Stop Word,ADJ,O,gran,No
campamento,,NOUN,O,campamento,
scout,,ADJ,O,scout,
.,PUNCT,PUNCT,O,.,No
¿,PUNCT,PUNCT,O,¿,No
Usted,PRON,PRON,B,Usted,No
tiene,Stop Word,VERB,O,tener,No
hobbies,,NOUN,O,hobby,
?,PUNCT,PUNCT,O,?,No
No,ADV,ADV,B,No,No
.,PUNCT,PUNCT,I,.,No
¿,PUNCT,PUNCT,O,¿,No
Algo,PRON,PRON,B,Algo,No
?,PUNCT,PUNCT,I,?,No
¿,PUNCT,PUNCT,I,¿,No
Algún,DET,DET,I,Algún,No
deporte,,NOUN,O,deportar,
?,PUNCT,PUNCT,O,?,No
No,ADV,ADV,B,No,No
.,PUNCT,PUNCT,I,.,No
Estar,Name Entity,VERB,B,Estar,No
en,ADP,ADP,I,en,No
Wikipedia,PROPN,PROPN,I,Wikipedia,No
es,AUX,AUX,O,ser,No
mi,DET,DET,O,mi,No
hobby,,NOUN,O,hobby,
.,PUNCT,PUNCT,O,.,No
Entre,ADP,ADP,B,Entre,No
sus,DET,DET,I,su,No
viajes,Name Entity,NOUN,I,viaje,No
visita,,VERB,O,visitar,
dos,NUM,NUM,O,do,No
veces,Stop Word,NOUN,O,vez,No
al,ADP,ADP,O,al,No
mes,,NOUN,O,mes,
a,ADP,ADP,O,a,No
su,DET,DET,O,su,No
hija,,NOUN,O,hijo,
Kira,PROPN,PROPN,B,Kira,No
",",PUNCT,PUNCT,O,",",No
que,PRON,PRON,O,que,No
vive,,VERB,O,vivir,
junto,Stop Word,ADJ,O,juntar,No
a,ADP,ADP,O,a,No
su,DET,DET,O,su,No
madre,,NOUN,O,madre,
en,ADP,ADP,O,en,No
Florida,PROPN,PROPN,B,Florida,No
.,PUNCT,PUNCT,O,.,No
Al,ADP,ADP,B,Al,No
hablar,Name Entity,VERB,I,hablar,No
de,ADP,ADP,I,de,No
la,DET,DET,I,lo,No
niña,Name Entity,NOUN,I,niño,No
",",PUNCT,PUNCT,O,",",No
afloja,,ADJ,O,aflojar,
por,ADP,ADP,O,por,No
fin,Stop Word,NOUN,O,fin,No
su,DET,DET,O,su,No
tono,,NOUN,O,tono,
de,ADP,ADP,O,de,No
voz,,NOUN,O,voz,
.,PUNCT,PUNCT,O,.,No
"""",PUNCT,PUNCT,O,"""",No
Con,ADP,ADP,O,Con,No
ella,PRON,PRON,O,él,No
somos,AUX,AUX,O,ser,No
muy,ADV,ADV,O,muy,No
cercanos,,ADJ,O,cercano,
y,CONJ,CONJ,O,y,No
nos,PRON,PRON,O,no,No
gusta,,VERB,O,gustar,
hacer,AUX,AUX,O,hacer,No
volar,,VERB,O,volar,
pequeños,,ADJ,O,pequeño,
drones,,NOUN,O,drones,
como,SCONJ,SCONJ,O,comer,No
diversión,,NOUN,O,diversión,
.,PUNCT,PUNCT,O,.,No
"""",PUNCT,PUNCT,O,"""",No
Sobre,ADP,ADP,O,Sobre,No
su,DET,DET,O,su,No
segunda,Stop Word,ADJ,O,segundar,No
hija,,NOUN,O,hijo,
",",PUNCT,PUNCT,O,",",No
de,ADP,ADP,O,de,No
nueve,NUM,NUM,O,nueve,No
meses,,NOUN,O,mesar,
",",PUNCT,PUNCT,O,",",No
agrega,,VERB,O,agregar,
:,PUNCT,PUNCT,O,:,No
"""",PUNCT,PUNCT,O,"""",No
Por,ADP,ADP,O,Por,No
ahora,ADV,ADV,O,ahora,No
",",PUNCT,PUNCT,O,",",No
sólo,ADV,ADV,O,sólo,No
damos,,VERB,O,dar,
paseos,,NOUN,O,paseo,
por,ADP,ADP,O,por,No
el,DET,DET,O,el,No
parque,,NOUN,O,parque,
"""",PUNCT,PUNCT,O,"""",No
.,PUNCT,PUNCT,O,.,No
Hace,AUX,AUX,O,Hace,No
dos,NUM,NUM,O,do,No
años,,NOUN,O,año,
se,PRON,PRON,O,se,No
casó,,VERB,O,casar,
con,ADP,ADP,O,con,No
Kate,PROPN,PROPN,B,Kate,No
Garvey,PROPN,PROPN,I,Garvey,No
en,ADP,ADP,O,en,No
Londres,PROPN,PROPN,B,Londres,No
",",PUNCT,PUNCT,O,",",No
conocida,,ADJ,O,conocido,
en,ADP,ADP,O,en,No
la,DET,DET,O,lo,No
ciudad,,NOUN,O,ciudad,
por,ADP,ADP,O,por,No
ser,AUX,AUX,O,ser,No
la,DET,DET,O,lo,No
ex,Stop Word,ADJ,O,ex,No
secretaria,,NOUN,O,secretario,
de,ADP,ADP,O,de,No
Tony,PROPN,PROPN,B,Tony,No
Blair,PROPN,PROPN,I,Blair,No
",",PUNCT,PUNCT,O,",",No
que,PRON,PRON,O,que,No
también,ADV,ADV,O,también,No
fue,AUX,AUX,O,ser,No
directora,,ADJ,O,director,
en,ADP,ADP,O,en,No
la,DET,DET,O,lo,No
firma,,NOUN,O,firmar,
de,ADP,ADP,O,de,No
relaciones,,NOUN,O,relacionar,
públicas,,ADJ,O,público,
Freud,PROPN,PROPN,B,Freud,No
Communications,PROPN,PROPN,I,Communications,No
",",PUNCT,PUNCT,O,",",No
del,ADP,ADP,O,del,No
bisnieto,,NOUN,O,bisnieto,
de,ADP,ADP,O,de,No
mismísimo,,ADJ,O,mismísimo,
Sigmund,PROPN,PROPN,B,Sigmund,No
Freud,PROPN,PROPN,I,Freud,No
.,PUNCT,PUNCT,O,.,No
Su,DET,DET,O,Su,No
mudanza,,NOUN,O,mudanza,
a,ADP,ADP,O,a,No
Londres,PROPN,PROPN,B,Londres,No
ocasionó,,VERB,O,ocasionar,
un,DET,DET,O,uno,No
gran,Stop Word,ADJ,O,gran,No
movimiento,,NOUN,O,movimiento,
en,ADP,ADP,O,en,No
su,DET,DET,O,su,No
agenda,,NOUN,O,agenda,
diaria,,ADJ,O,diario,
y,CONJ,CONJ,O,y,No
aún,ADV,ADV,O,aun,No
busca,,VERB,O,buscar,
",",PUNCT,PUNCT,O,",",No
asegura,,VERB,O,asegurar,
",",PUNCT,PUNCT,O,",",No
cómo,PRON,PRON,O,cómo,No
balancear,,VERB,O,balancear,
todas,DET,DET,O,todo,No
sus,DET,DET,O,su,No
responsabilidades,,NOUN,O,responsabilidad,
y,CONJ,CONJ,O,y,No
temas,,NOUN,O,temer,
personales,,ADJ,O,personal,
.,PUNCT,PUNCT,O,.,No
¿,PUNCT,PUNCT,B,¿,No
Cuesta,Name Entity,VERB,I,Cuesta,No
mantener,,VERB,O,mantener,
Wikipedia,PROPN,PROPN,B,Wikipedia,No
sin,ADP,ADP,O,sin,No
publicidad,,NOUN,O,publicidad,
?,PUNCT,PUNCT,O,?,No
Es,AUX,AUX,O,Es,No
habitual,,ADJ,O,habitual,
ver,Stop Word,VERB,O,ver,No
las,DET,DET,O,los,No
campañas,,NOUN,O,campaña,
de,ADP,ADP,O,de,No
pedido,,NOUN,O,pedir,
de,ADP,ADP,O,de,No
ayuda,,NOUN,O,ayudar,
económica,,ADJ,O,económico,
en,ADP,ADP,O,en,No
la,DET,DET,O,lo,No
página,,NOUN,O,página,
de,ADP,ADP,O,de,No
inicio,,NOUN,O,iniciar,
.,PUNCT,PUNCT,O,.,No
La,DET,DET,B,La,No
mayor,Stop Word,ADJ,I,mayor,No
parte,Stop Word,NOUN,I,partir,No
de,ADP,ADP,I,de,No
las,DET,DET,I,los,No
donaciones,Name Entity,NOUN,I,donación,No
proviene,,VERB,O,provenir,
de,ADP,ADP,O,de,No
los,DET,DET,O,lo,No
usuarios,,NOUN,O,usuario,
",",PUNCT,PUNCT,O,",",No
donantes,,NOUN,O,donante,
pequeños,,ADJ,O,pequeño,
que,PRON,PRON,O,que,No
hacen,Stop Word,VERB,O,hacer,No
posible,Stop Word,ADJ,O,posible,No
que,SCONJ,SCONJ,O,que,No
Wikipedia,PROPN,PROPN,B,Wikipedia,No
exista,,VERB,O,existir,
.,PUNCT,PUNCT,O,.,No
Además,ADV,ADV,B,Además,No
",",PUNCT,PUNCT,O,",",No
organizamos,,VERB,O,organizar,
eventos,,NOUN,O,evento,
para,ADP,ADP,O,parir,No
recaudar,,VERB,O,recaudar,
dinero,,NOUN,O,dinero,
",",PUNCT,PUNCT,O,",",No
pero,CONJ,CONJ,O,pero,No
son,AUX,AUX,O,ser,No
los,DET,DET,O,lo,No
usuarios,,ADJ,O,usuario,
los,DET,DET,O,lo,No
principales,,ADJ,O,principal,
benefactores,,NOUN,O,benefactor,
.,PUNCT,PUNCT,O,.,No
Que,SCONJ,SCONJ,O,Que,No
Wikipedia,PROPN,PROPN,B,Wikipedia,No
pertenezca,,VERB,O,pertenecer,
a,ADP,ADP,O,a,No
todos,PRON,PRON,O,todo,No
¿o,Name Entity,VERB,B,¿o,No
a,ADP,ADP,O,a,No
nadie,PRON,PRON,O,nadie,No
?,PUNCT,PUNCT,O,?,No
¿,PUNCT,PUNCT,O,¿,No
O,CONJ,CONJ,O,O,No
a,ADP,ADP,O,a,No
Wales,PROPN,PROPN,B,Wales,No
?,PUNCT,PUNCT,O,?,No
,PROPN,PROPN,O,,No
es,AUX,AUX,O,ser,No
un,DET,DET,O,uno,No
arma,,NOUN,O,armar,
de,ADP,ADP,O,de,No
doble,,ADJ,O,doblar,
filo,,NOUN,O,filo,
.,PUNCT,PUNCT,O,.,No
Esta,DET,DET,O,Esta,No
empresa,,NOUN,O,empresa,
colectiva,,ADJ,O,colectivo,
